"keyword1","keyword2","keyword3","keyword4","keyword5","keyword6","keyword7","keyword8","keyword9","keyword10","tmdbId","image_url","name","year","janre1","janre2","janre3","janre4","janre5"
,,,,,,,,,,1057,https://image.tmdb.org/t/p/original/pWYYxj7US5fzx3aO9TAb5ajNmkg.jpg,K-9 and Company,"1981-12-28",Action & Adventure,,,,
police,rookie cop,,,,,,,,,1059,https://image.tmdb.org/t/p/original/zcHUwD20mqMD4g8LKdpKD12QRhE.jpg,T. J. Hooker,"1982-03-13",드라마,,,,
servant,bachelor,period drama,valet,upstairs downstairs,"1930s",domestic worker,,,,1060,https://image.tmdb.org/t/p/original/upV2JYUcg9tlVmEpicdKrSoIXup.jpg,Jeeves and Wooster,"1990-04-22",코미디,,,,
,,,,,,,,,,1064,https://image.tmdb.org/t/p/original/gPaftbhH9CCWhyQzbLurSgQWHsS.jpg,"Philip Marlowe, Private Eye","1983-04-16",미스터리,Action & Adventure,,,
remake,,,,,,,,,,1066,https://image.tmdb.org/t/p/original/vqXiKqsU9Ziva3iY2022kSDHhbi.jpg,Three's a Crowd,"1984-09-25",코미디,,,,
"san francisco, california",single mother,in-laws,sitcom,,,,,,,1067,https://image.tmdb.org/t/p/original/lBoEEC5iCw9xzgrXYTHRMaLpvNz.jpg,Phyllis,"1975-09-08",코미디,,,,
radio,satire,sitcom,,,,,,,,1073,https://image.tmdb.org/t/p/original/dal43UDeYGNZ14vDAHbE7U0mgrv.jpg,I'm Alan Partridge,"1997-11-03",코미디,,,,
witch,spin off,sitcom,,,,,,,,1074,https://image.tmdb.org/t/p/original/hLjXyAZp9vgoO6sNbm5W3mwTU0v.jpg,Tabitha,"1977-05-07",Sci-Fi & Fantasy,코미디,,,
"san francisco, california",magazine,single,writer,sitcom,workplace comedy,,,,,1076,https://image.tmdb.org/t/p/original/dfM8shbsRi7Iw6SZmamX3mZ2313.jpg,Suddenly Susan,"1996-09-19",코미디,,,,
game show,trivia,,,,,,,,,1079,https://image.tmdb.org/t/p/original/aopWc5FRQHdMHIzegzwjsfy4kMA.jpg,Remote Control,"1987-12-07",코미디,,,,
,,,,,,,,,,1082,https://image.tmdb.org/t/p/original/ko7HHjQSMSz0lcYtRSFOX2EWdSj.jpg,Red Shoe Diaries,"1992-06-27",드라마,,,,
new york city,dating,relationship,group of friends,twenty something,young adult,college graduate,,,,1085,https://image.tmdb.org/t/p/original/oFOyqoy8BP4OByKJGxe9mG7anlB.jpg,Jack & Jill,"1999-09-26",드라마,코미디,,,
surfing,california,dysfunctional family,,,,,,,,1086,https://image.tmdb.org/t/p/original/u8vyZyjpdoD3JtD5czaqj90ZfTt.jpg,John from Cincinnati,"2007-06-10",드라마,Sci-Fi & Fantasy,,,
new york city,dating,divorced,sitcom,,,,,,,1088,https://image.tmdb.org/t/p/original/zgGw76GbK66pTO7WCfkKyj29pFX.jpg,Dream On,"1990-07-08",코미디,,,,
,,,,,,,,,,1089,https://image.tmdb.org/t/p/originalnull,זהו זה!,"1978-07-02",코미디,,,,
,,,,,,,,,,1090,https://image.tmdb.org/t/p/original/qSuCoQZtjzwOOTSNI8QrZNMlSKe.jpg,The Sonny & Cher Comedy Hour,"1971-08-01",코미디,,,,
variety show,,,,,,,,,,1091,https://image.tmdb.org/t/p/original/uMsoeaQlLrZuNu3m3LTC6SyMK74.jpg,The Sonny & Cher Show,"1976-02-01",코미디,,,,
,,,,,,,,,,1092,https://image.tmdb.org/t/p/originalnull,Down to Earth,"1984-03-10",Sci-Fi & Fantasy,코미디,,,
self-discovery,roommate,group of friends,sitcom,searching for love,,,,,,1100,https://image.tmdb.org/t/p/originalnull,내가 그녀를 만났을 때,"2005-09-19",코미디,,,,
high school,friendship,family relationships,romance,coming of age,teenage girl,school,first love,teen drama,teen social issues,1101,https://image.tmdb.org/t/p/original/a2mumQ8QgJ3uDz14P7iwnk4x8mO.jpg,My So-Called Life,"1994-08-25",드라마,코미디,,,
england,queen elizabeth i,royalty,miniseries,palace intrigue,historical drama,costume drama,"16th century",british monarchy,,1103,https://image.tmdb.org/t/p/original/xTyItdnWjurKvzu8ytbUF1Z8O1G.jpg,Elizabeth R,"1971-02-17",드라마,,,,
work,workplace,advertising,advertising agency,executive,madison avenue,"1960s",,,,1104,https://image.tmdb.org/t/p/original/5jOedTeytYzlJZwU66MFjmLHhHX.jpg,매드 맨,"2007-07-19",드라마,,,,
romance,,,,,,,,,,1106,https://image.tmdb.org/t/p/original/3DXDP87jzVbjZYDXAm5FvzsLmnp.jpg,Kay Tagal Kang Hinintay,"2002-07-08",드라마,,,,
,,,,,,,,,,1107,https://image.tmdb.org/t/p/original/4n8we7Zqm9iCV6cjkgXRs5wQEki.jpg,Tittybangbang,"2005-09-20",코미디,,,,
workplace,sitcom,workplace comedy,,,,,,,,1108,https://image.tmdb.org/t/p/original/kIyQLF9eIv9RysxOS5ugiJUZPGO.jpg,Executive Stress,"1986-10-20",코미디,,,,
hotelier,family business ,hotel business,hotel owner,,,,,,,1110,https://image.tmdb.org/t/p/original/Abv4DAjDFONKoIHazJCnpNxUiFU.jpg,酒店風雲,"2005-08-15",드라마,,,,
,,,,,,,,,,1111,https://image.tmdb.org/t/p/originalnull,Making Waves,"2004-07-07",드라마,,,,
,,,,,,,,,,1114,https://image.tmdb.org/t/p/originalnull,H.E.L.P.,"1990-03-03",드라마,,,,
neighbor,sitcom,,,,,,,,,1115,https://image.tmdb.org/t/p/original/3bB5fiIV8cUXBZaaRureSkb7lqa.jpg,Hope and Gloria,"1995-03-09",코미디,,,,
celebrity,wedding,,,,,,,,,1116,https://image.tmdb.org/t/p/originalnull,'Til Death Do Us Part: Carmen and Dave,"2004-01-21",Reality,,,,
wuxia,,,,,,,,,,1118,https://image.tmdb.org/t/p/original/5QrOgMRF8uiBxXaeAr7yiN2nkLZ.jpg,布衣神相,"2007-03-27",Sci-Fi & Fantasy,Action & Adventure,드라마,,
comedian,stand-up comedy,,,,,,,,,1120,https://image.tmdb.org/t/p/originalnull,Kings of Comedy,"2004-10-01",Reality,코미디,,,
animal,,,,,,,,,,1123,https://image.tmdb.org/t/p/originalnull,Really Wild Animals,"1994-03-02",다큐멘터리,,,,
"miami, florida",u.s. marshal,female cop,,,,,,,,1131,https://image.tmdb.org/t/p/original/xALO8AC4Cm7cEEYREfcPgoZmeL2.jpg,Karen Sisco,"2003-10-01",드라마,,,,
,,,,,,,,,,1137,https://image.tmdb.org/t/p/original/4cJpKy2zy3lGMXbgG360YwDKBnT.jpg,A Man Called Hawk,"1989-01-28",드라마,,,,
new york city,immortality,recovering alcoholic,nypd,murder investigation,homicide detective,,,,,1144,https://image.tmdb.org/t/p/original/iyhUIAQbGA1BysXbZhJm45JY2oi.jpg,뉴 암스테르담 : 불사신 형사 이야기,"2008-03-04",드라마,Sci-Fi & Fantasy,,,
telenovela,,,,,,,,,,1145,https://image.tmdb.org/t/p/original/tUBU7B7bwztoXAvcNmSoJsQODRM.jpg,Amas de casa desesperadas,"2007-05-21",드라마,코미디,,,
high school,friendship,delinquent,supernatural,surreal,secret organization,romance,juvenile delinquent,super power,superhuman strength,1149,https://image.tmdb.org/t/p/original/tnrWCtRdYUiVMTTnAWvGLYXUj6I.jpg,종극일반,"2005-11-26",Sci-Fi & Fantasy,코미디,,,
mecha,giant robot,super sentai,,,,,,,,1154,https://image.tmdb.org/t/p/original/1EDUBJzF0FUbtTNphQZMN6XHqBu.jpg,초전자 바이오맨,"1984-02-04",Sci-Fi & Fantasy,Action & Adventure,,,
kaiju,ultraman,tsubaraya,,,,,,,,1157,https://image.tmdb.org/t/p/original/5MV9rAdWwYxujZ5r3TIGOuoCqh.jpg,울트라맨 90,"1980-04-02",Action & Adventure,Sci-Fi & Fantasy,,,
female friendship,miniseries,single father,hometown,,,,,,,1160,https://image.tmdb.org/t/p/original/67AK4upCeNH0mSuX69BNArmiTDj.jpg,Beach Girls,"2005-07-31",드라마,,,,
,,,,,,,,,,1162,https://image.tmdb.org/t/p/original/nK36kd7Xiw5G06yUP6105cEK0b1.jpg,넌 어느 별에서 왔니,"2006-03-10",드라마,,,,
,,,,,,,,,,1163,https://image.tmdb.org/t/p/originalnull,Play It Again,"2007-03-25",다큐멘터리,,,,
based on novel or book,scotland,self-destruction,"edinburgh, scotland",police detective,police inspector,,,,,1165,https://image.tmdb.org/t/p/original/quXSK0nqneQ0fIgvDfW9EK0Txfy.jpg,Rebus,"2000-04-26",드라마,,,,
"london, england",based on novel or book,police detective,murder investigation,colleagues,,,,,,1167,https://image.tmdb.org/t/p/original/d68bISjO6e6cOtgeygJO471FUIh.jpg,The Inspector Lynley Mysteries,"2002-04-08",범죄,드라마,,,
,,,,,,,,,,1169,https://image.tmdb.org/t/p/original/3zBYR7WXjRbKs9tO0hjlLkCN77s.jpg,Missing Persons Unit,"2006-02-07",다큐멘터리,,,,
,,,,,,,,,,1171,https://image.tmdb.org/t/p/original/oqltGTLtKufpyVpnGXFqZpPFjSq.jpg,Tenacious D,"1997-11-28",코미디,,,,
romance,,,,,,,,,,1173,https://image.tmdb.org/t/p/original/81X1CGreh5L8OSH3WBdbKzqomoH.jpg,僕だけのマドンナ,"2003-07-07",드라마,로맨스,,,
,,,,,,,,,,1178,https://image.tmdb.org/t/p/originalnull,Computerman,"2003-06-30",코미디,,,,
,,,,,,,,,,1179,https://image.tmdb.org/t/p/originalnull,My Husband and I,"1987-01-09",코미디,,,,
"london, england",planet mars,police,time travel,sequel,female protagonist,police detective,female detective,"1980s",,1180,https://image.tmdb.org/t/p/original/ky35fNxJQkO9bCwB010pB4brTL3.jpg,Ashes to Ashes,"2008-02-07",범죄,Sci-Fi & Fantasy,Action & Adventure,드라마,
biography,usa history,current affairs,,,,,,,,1181,https://image.tmdb.org/t/p/originalnull,American Experience,"1988-10-04",다큐멘터리,,,,
,,,,,,,,,,1184,https://image.tmdb.org/t/p/original/7EC4w66VJsr43qKQFChpa2O4X7A.jpg,愛情合約,"2004-06-29",드라마,,,,
supernatural,horror,mystery,,,,,,,,1186,https://image.tmdb.org/t/p/original/2Lv3LGjZSLYWKwDlxdvQ3LvN77l.jpg,Spirits,"2004-12-06",Sci-Fi & Fantasy,드라마,,,
restaurant,chef,,,,,,,,,1187,https://image.tmdb.org/t/p/originalnull,The Restaurant,"2003-07-20",Reality,,,,
england,lawyer,law firm,sitcom,workplace comedy,,,,,,1189,https://image.tmdb.org/t/p/original/AaBetH0Mcu4ULCkUBDEt9NDKhuG.jpg,Is It Legal?,"1995-09-12",코미디,,,,
high school,aspiring singer,teen comedy,aspiring actor,,,,,,,1190,https://image.tmdb.org/t/p/original/eAJDOu9HeX6fjizmw2NCZsQIFxV.jpg,Taina,"2001-01-14",코미디,가족,,,
veterinarian,south africa,living abroad,,,,,,,,1193,https://image.tmdb.org/t/p/original/2G2OOYHpY0vIzP9OMvlMTlbsUNa.jpg,Wild at Heart,"2006-01-29",드라마,,,,
,,,,,,,,,,1195,https://image.tmdb.org/t/p/originalnull,American Eats,"2006-06-29",다큐멘터리,,,,
,,,,,,,,,,1196,https://image.tmdb.org/t/p/originalnull,Inženýrská odysea,"1980-09-05",드라마,,,,
private investigator,,,,,,,,,,1198,https://image.tmdb.org/t/p/original/t1uCOoUnOcHLcJfhhlgEpl0VpLV.jpg,The Law & Harry McGraw,"1987-09-27",미스터리,,,,
nis,,,,,,,,,,1199,https://image.tmdb.org/t/p/original/siJd4VeSKtYWsoJvdtl5m9XPm6r.jpg,개와 늑대의 시간,"2007-07-18",Action & Adventure,,,,
,,,,,,,,,,1200,https://image.tmdb.org/t/p/originalnull,Mitten im 8en,"2007-04-10",코미디,,,,
"london, england",disappearance,greenwich london,,,,,,,,1204,https://image.tmdb.org/t/p/originalnull,Night and Day,"2001-11-06",드라마,,,,
detective,criminal,,,,,,,,,1205,https://image.tmdb.org/t/p/original/VT1DGePeuqweHp13Ce6b3PnTXr.jpg,A Nero Wolfe Mystery,"2001-04-22",미스터리,드라마,코미디,범죄,가족
moon,space travel,spoon,rocket ship,,,,,,,1206,https://image.tmdb.org/t/p/original/yWqE6vxODJqvWWPQKgwb4cyK9hc.jpg,Button Moon,"1980-12-08",가족,Sci-Fi & Fantasy,,,
,,,,,,,,,,1212,https://image.tmdb.org/t/p/original/iYgDca5h0hQm8hFuLWivTeomET2.jpg,Prisoners of Gravity,"1989-08-21",다큐멘터리,,,,
secret identity,crime fighter,superhero,,,,,,,,1213,https://image.tmdb.org/t/p/originalnull,Fantastic Man,"2007-04-14",Sci-Fi & Fantasy,Action & Adventure,범죄,,
california,change,self-destruction,addiction,writer,willpower,,,,,1215,https://image.tmdb.org/t/p/originalnull,캘리포니케이션,"2007-08-13",코미디,드라마,,,
guest,comedian,celebrity interview,,,,,,,,1220,https://image.tmdb.org/t/p/originalnull,그레이엄 노튼쇼,"2007-02-22",코미디,Talk,,,
based on comic,space,space opera,flash gordon,,,,,,,1225,https://image.tmdb.org/t/p/original/9kKqbxsXSzW1H6Se46mOcZm7Rhy.jpg,Flash Gordon,"2007-08-10",Action & Adventure,코미디,드라마,Sci-Fi & Fantasy,
sketch comedy,,,,,,,,,,1229,https://image.tmdb.org/t/p/original/1dzPN5M6BbT44CTMaXqqkIdhOWK.jpg,"Tim and Eric Awesome Show, Great Job!","2007-02-11",코미디,,,,
"1970s",remake,,,,,,,,,1231,https://image.tmdb.org/t/p/originalnull,Days Like These,"1999-02-12",코미디,,,,
snake,turtle,lizard,animal,nature,reptile,amphibians,,,,1236,https://image.tmdb.org/t/p/original/wLmJ5gUNR9fRHczyKpmREkM8IYQ.jpg,살아있는 파충류의 세계,"2008-02-04",다큐멘터리,,,,
,,,,,,,,,,1240,https://image.tmdb.org/t/p/original/jMHq5JqhhZiOf2TPMXgIbPmjmZn.jpg,롱 웨이 다운,"2007-10-28",다큐멘터리,,,,
college,ohio,sorority,university,fraternity,young adult,,,,,1242,https://image.tmdb.org/t/p/original/xiECPWEyydPiB7XJtciAiS2spKN.jpg,Greek,"2007-07-09",코미디,드라마,,,
satire,,,,,,,,,,1243,https://image.tmdb.org/t/p/original/kwidZW0mk2wl9PdrpCv91goQhjO.jpg,Casper & Mandrilaftalen,"1999-03-01",코미디,,,,
,,,,,,,,,,1244,https://image.tmdb.org/t/p/original/sANB1VJvGxC5F5gTFAUljGrgbNK.jpg,The Adventures of the Black Stallion,"1992-01-05",Action & Adventure,드라마,가족,,
sketch comedy,,,,,,,,,,1245,https://image.tmdb.org/t/p/original/1wTdEKv2i1DPayunRaDWOR4d3NN.jpg,Harry Enfield's Television Programme,"1990-11-08",코미디,,,,
double life,strong woman,"san francisco, california",cyborg,remake,superhuman,robot,heroine,injury,bionic,1246,https://image.tmdb.org/t/p/original/lAJPZbL8x0HKtqQZLW1gfNFlPWc.jpg,바이오닉 우먼,"2007-09-26",Action & Adventure,드라마,Sci-Fi & Fantasy,,
infidelity,spain,married couple,honeymoon,briton abroad,sitcom,,,,,1250,https://image.tmdb.org/t/p/original/2Vyoa70CYvv0bJUVZkEFHOyEYgD.jpg,Duty Free,"1984-02-13",코미디,,,,
small town,massachusetts,writer,hometown,,,,,,,1255,https://image.tmdb.org/t/p/original/xDgOxRaPI0iAHaWWyzcSJUqjVbs.jpg,옥토버 로드,"2007-03-15",드라마,,,,
law and ethics,lawyer,legal drama,,,,,,,,1256,https://image.tmdb.org/t/p/original/etJD7O3sCfFsHF5kZrhwTAbGZhf.jpg,潮爆大狀,"2006-04-03",드라마,,,,
friendship,romance,,,,,,,,,1257,https://image.tmdb.org/t/p/original/Aahf6LWWU85k4FtGelyqQE3O2qi.jpg,東京フレンズ,"2005-06-03",드라마,코미디,,,
,,,,,,,,,,1258,https://image.tmdb.org/t/p/original/ujmC4tCy5hWRoG67AlDLMS109YU.jpg,Wicked Wicked Games,"2006-12-06",드라마,Soap,,,
california,superhero,vigilante,dirty cop,female protagonist,"los angeles, california",police officer,female police officer,based on movie,corrupt mayor,1259,https://image.tmdb.org/t/p/original/s6bPEbHXUYfrU6IQ3rE2aGkjKqQ.jpg,Black Scorpion,"2001-01-05",Action & Adventure,범죄,드라마,,
alien,dog,animal,good versus evil,,,,,,,1263,https://image.tmdb.org/t/p/original/nyql4eWv6qfaVL3cQtXDVTHUyy.jpg,"Benji, Zax & the Alien Prince","1983-09-17",Sci-Fi & Fantasy,Kids,,,
,,,,,,,,,,1265,https://image.tmdb.org/t/p/original/xZ0NqaPnefkt9798oAnk5OPCfeY.jpg,Bargain Hunt,"2000-03-20",Reality,,,,
,,,,,,,,,,1267,https://image.tmdb.org/t/p/original/oGSscjoImIppgDpYA1KpOt4MYCA.jpg,Acropolis Now,"1989-08-09",코미디,,,,
pornography,sex education,,,,,,,,,1268,https://image.tmdb.org/t/p/original/gwQwfHmUm170V14LpLg3f6GN6N9.jpg,The Dark Side of Porn,"2005-04-25",다큐멘터리,,,,
"chicago, illinois",detective,priest,religion,,,,,,,1270,https://image.tmdb.org/t/p/original/2i5jIo5pt0bdjZh2CbJk2YpWP0M.jpg,Father Dowling Mysteries,"1989-01-20",코미디,범죄,미스터리,,
criminal,ex-con,,,,,,,,,1271,https://image.tmdb.org/t/p/original/d3ZWBPAlcmYwvA183aI5z1mosv7.jpg,Hardcastle and McCormick,"1983-09-18",Action & Adventure,드라마,,,
sibling relationship,widow,dark comedy,family business ,death of father,dysfunctional family,business,family drama,"los angeles, california",family,1274,https://image.tmdb.org/t/p/original/yIFa01LuBLsrvAFuqWwYCeqrJ1p.jpg,식스 핏 언더,"2001-06-03",드라마,,,,
,,,,,,,,,,1278,https://image.tmdb.org/t/p/original/i0QBoDbGBkBOgX1qhbhny4Prlii.jpg,Tribe,"2005-01-03",다큐멘터리,,,,
japan,superhero,giant monster,extraterrestrial,extraterrestrial life form,kaiju,giant,extraterrestrial life,ultraman,,1279,https://image.tmdb.org/t/p/original/2usu5dWpxamKjfDiO2muHXxWeEv.jpg,ウルトラマンA（エース）,"1972-04-07",Action & Adventure,Sci-Fi & Fantasy,,,
japan,superhero,investigation,giant monster,alien,extraterrestrial,disaster,alien invasion,fighting,super power,1281,https://image.tmdb.org/t/p/original/17cW3iHeEltmhxwxnyFiFmLkndT.jpg,ウルトラマンネクサス,"2004-10-02",Action & Adventure,,,,
competition,robot,battle,robot fighting,,,,,,,1286,https://image.tmdb.org/t/p/original/5XO0mLFvOmcWuz1hDrgzQF42849.jpg,BattleBots,"2000-08-23",Reality,,,,
syndicated,,,,,,,,,,1290,https://image.tmdb.org/t/p/original/b78yFYTfRWVpeLD1xehDYetsbj3.jpg,All About You,"1974-02-25",Kids,,,,
,,,,,,,,,,1292,https://image.tmdb.org/t/p/original/kH4NDOUagtj0J5hau95QGBcy4FQ.jpg,How Do They Do It?,"2006-05-06",다큐멘터리,,,,
,,,,,,,,,,1293,https://image.tmdb.org/t/p/originalnull,부부클리닉 사랑과 전쟁,"1999-10-22",드라마,,,,
puppet show,,,,,,,,,,1295,https://image.tmdb.org/t/p/original/wWQzxq6XQtAqbtOEIZisZpkTj8B.jpg,Ｘボンバー,"1980-10-11",Sci-Fi & Fantasy,,,,
hawaii,,,,,,,,,,1296,https://image.tmdb.org/t/p/originalnull,Maui Fever,"2007-01-17",Reality,다큐멘터리,드라마,,
world history,,,,,,,,,,1298,https://image.tmdb.org/t/p/original/j3h9UtqcB6cBSiqYXJxSUstfel9.jpg,Days That Shook the World,"2003-11-01",다큐멘터리,,,,
,,,,,,,,,,1303,https://image.tmdb.org/t/p/original/boP1BHIka5Dgh1qLtjBztRCyU2O.jpg,特捜ロボ ジャンパーソン,"1993-01-31",Action & Adventure,,,,
,,,,,,,,,,1304,https://image.tmdb.org/t/p/original/4d3zFogaoseNEQRL1vNlIe6Mwi4.jpg,Life with Lucy,"1986-09-20",코미디,,,,
"los angeles, california",paramedic,,,,,,,,,1305,https://image.tmdb.org/t/p/original/sSDvZ4ESV2SJ2ZnuypZXa2iiuui.jpg,Rescue 77,"1999-03-15",드라마,,,,
,,,,,,,,,,1307,https://image.tmdb.org/t/p/original/v8Hdqnx4uvtZVnSHIQYiiTYnd16.jpg,कसौटी ज़िंदगी के,"2001-10-29",드라마,,,,
,,,,,,,,,,1309,https://image.tmdb.org/t/p/original/iEICNMYB4hTVNigNG6ZPv8lShdx.jpg,Aifric,"2006-11-02",가족,드라마,,,
future,mutant,superhuman,scientist,recruiting,,,,,,1310,https://image.tmdb.org/t/p/original/7KIBYETkRSfHNsfWAWAt7uq7oGm.jpg,생츄어리,"2008-10-03",Action & Adventure,Sci-Fi & Fantasy,,,
,,,,,,,,,,1314,https://image.tmdb.org/t/p/original/aXF9B4fLiJTSvCHnuCHfrgkt0G8.jpg,Dr. Psycho,"2007-03-26",코미디,,,,
,,,,,,,,,,1318,https://image.tmdb.org/t/p/originalnull,The Return of Jezebel James,"2008-03-14",드라마,코미디,,,
,,,,,,,,,,1320,https://image.tmdb.org/t/p/original/eLZOKtpOIgZnIcEVtQKSDTUuwP0.jpg,The Norm Show,"1999-03-24",코미디,,,,
,,,,,,,,,,1321,https://image.tmdb.org/t/p/original/zvJWX9OEWagcuKAaYuB9SrypNT2.jpg,눈의 여왕,"2006-11-13",드라마,로맨스,,,
,,,,,,,,,,1326,https://image.tmdb.org/t/p/original/eb0CAXr0wueM3GjF5bA416Skeb2.jpg,Roman's Empire,"2007-04-12",코미디,,,,
,,,,,,,,,,1328,https://image.tmdb.org/t/p/originalnull,Generations,"1989-03-27",Soap,,,,
,,,,,,,,,,1330,https://image.tmdb.org/t/p/originalnull,Goodnight Burbank,"2011-04-25",코미디,,,,
,,,,,,,,,,1335,https://image.tmdb.org/t/p/original/to15CmRSRNDPmnWeNkbTgIPIbZg.jpg,Muli,"2007-02-19",드라마,,,,
high school,new york city,teen comedy,,,,,,,,1336,https://image.tmdb.org/t/p/original/wpeeHM2khn5gzUkj8AtRVVcXqXW.jpg,Square Pegs,"1982-09-27",코미디,,,,
police,detective,based on movie,,,,,,,,1337,https://image.tmdb.org/t/p/original/kLdsiEqnLEdVde4mq32i15xgEBi.jpg,FX: The Series,"1996-09-09",드라마,,,,
police,germany,highway police,,,,,,,,1338,https://image.tmdb.org/t/p/originalnull,Alarm für Cobra 11 – Die Autobahnpolizei,"1996-03-12",드라마,코미디,Action & Adventure,,
"boston, massachusetts",theft,private detective,,,,,,,,1340,https://image.tmdb.org/t/p/original/6lJ7GqQ4ebGTjzkG25AZIkuS1BH.jpg,Banacek,"1972-09-13",범죄,드라마,미스터리,,
,,,,,,,,,,1341,https://image.tmdb.org/t/p/originalnull,Lola... Érase Una Vez,"2007-02-26",드라마,Soap,,,
relationship,counselor,sitcom,,,,,,,,1342,https://image.tmdb.org/t/p/original/fHNdBaWZugUtFwAzr3tvIzwAnuE.jpg,Kiss Me Kate,"1998-05-04",코미디,,,,
casino,murder suspect,,,,,,,,,1347,https://image.tmdb.org/t/p/original/wObH9A0Jz42kDdYdmjStJcdQywq.jpg,Viva Laughlin,"2007-10-18",코미디,드라마,,,
"1990s",spanning generations,"2000s",,,,,,,,1358,https://image.tmdb.org/t/p/original/jztuEJoA96vC8elXNCDvGIH6WZw.jpg,創世紀,"1999-10-11",드라마,,,,
prank,wedding,,,,,,,,,1359,https://image.tmdb.org/t/p/originalnull,The Real Wedding Crashers,"2007-04-23",Reality,코미디,,,
texas,family,family of color,latin american,,,,,,,1360,https://image.tmdb.org/t/p/original/z2AVRyMPhXFG17uzIuSJqWNHiZX.jpg,The Brothers García,"2000-07-23",가족,코미디,,,
,,,,,,,,,,1362,https://image.tmdb.org/t/p/original/11G2xKLW7INSJNbAeoi3y5lY0Sv.jpg,The Spartans,"2002-11-17",다큐멘터리,,,,
celebrity,,,,,,,,,,1364,https://image.tmdb.org/t/p/originalnull,Hilary Duff: This Is Now,"2007-04-03",다큐멘터리,,,,
"san francisco, california",lawyer,good deed,,,,,,,,1365,https://image.tmdb.org/t/p/original/hWVuLjx3QPhpfTCePbB9nunIJt0.jpg,일라이 스톤,"2008-01-31",Sci-Fi & Fantasy,드라마,,,
competition,trash talk,,,,,,,,,1367,https://image.tmdb.org/t/p/original/w5xFxTmlGKHa3ZA1YE7l8vSSBlo.jpg,Yo Momma,"2006-04-03",Reality,,,,
high school,england,sports,"liverpool, england",miniseries,football (soccer),,,,,1370,https://image.tmdb.org/t/p/original/fAp2XA1G6LkW5Rj0mNapVLcCf6o.jpg,Scully,"1984-05-14",코미디,드라마,,,
,,,,,,,,,,1372,https://image.tmdb.org/t/p/originalnull,John Safran's Music Jamboree,"2002-07-01",코미디,다큐멘터리,,,
martial arts,based on novel or book,time travel,harem,historical fiction,historical,wuxia,warring states period,,,1375,https://image.tmdb.org/t/p/original/fVhXei9SNu9hnzRBTKNZzvaMb3x.jpg,尋秦記,"2001-10-15",드라마,Action & Adventure,Sci-Fi & Fantasy,,
,,,,,,,,,,1378,https://image.tmdb.org/t/p/original/aFvW2XFMgkUrQsUozaPxLsm76PK.jpg,Con Passionate,"2005-01-02",드라마,,,,
bodyguard,justice,ex-con,beach resort,,,,,,,1379,https://image.tmdb.org/t/p/original/vqPkk1wNNczlHH5Nw4jWnxQlUNd.jpg,Pointman,"1994-01-25",Action & Adventure,범죄,,,
game show,sports show,professional athlete,,,,,,,,1380,https://image.tmdb.org/t/p/original/klA2mUHWkcwZ0wfwZ2dzSyLdKpF.jpg,Pros vs. Joes,"2006-03-06",Reality,,,,
africa,veterinarian,south africa,remake,living abroad,blended family,,,,,1381,https://image.tmdb.org/t/p/original/abhYpSj609l3SEDYd9dcSXngQUA.jpg,Life Is Wild,"2007-10-07",드라마,,,,
