content_id,title,genre,poster_url,rating_count,rating_avg,overview
2166,Cartoon Planet,Animation Comedy,https://image.tmdb.org/t/p/original/smILzM9B8j6KWmk47JtW9nErtIO.jpg,2,8.0,"Cartoon Planet is an animated variety show that originally ran from 1995 to 1998, and from March 30, 2012 to present on Cartoon Network. A spin-off of the animated Space Ghost Coast to Coast talk show, the original premise was that Space Ghost had recruited his imprisoned evil arch nemesis Zorak and his loud and extremely dimwitted archenemy Brak to assist him in hosting a variety show.

Cartoon Planet began as an hour-long block of cartoons hosted by Space Ghost, Zorak, and Brak. They would introduce full cartoons from the Turner Entertainment library, such as old theatrical shorts and Hanna-Barbera cartoons, including the original 1960s Space Ghost episodes. The host segments were often original songs and ad libbed skits. New material ceased being made in 1997, and most of the songs and skits were re-packaged into 22 half-hour episodes without cartoons."
2168,The Adventures of Teddy Ruxpin,Animation Kids,https://image.tmdb.org/t/p/original/v2O1N3Ykl1pabl3e5bxbuFNHNjM.jpg,3,6.3,"The Adventures of Teddy Ruxpin is an American animated television series based on Teddy Ruxpin, an animatronic teddy bear created by Ken Forsse and distributed by toy manufacturer Worlds of Wonder. While some of the stories used in the TV series were adapted from the books, many were original and greatly expanded upon the world established there."
2185,Capitol Critters,Animation Comedy,https://image.tmdb.org/t/p/original/zP1ZWJtFxFrJpYtMKqbdVqmI5n0.jpg,1,7.0,"Capitol Critters is an animated television series about the lives of mice, rats, and roaches who reside in the basement and walls of the White House in Washington, D.C. The series was produced by Steven Bochco Productions and Hanna-Barbera Productions in association with 20th Century Fox Television for ABC, which aired seven out of the show's 13 episodes from January 31, 1992 to March 14, 1992. Cartoon Network later aired all 13 episodes in 1995.

The series was part of a spate of attempts by major networks to develop prime time animated shows to compete with the surprise success of Fox's The Simpsons, alongside CBS's Fish Police and Family Dog. All three proved unsuccessful and were quickly cancelled."
2190,South Park,Animation Comedy,https://image.tmdb.org/t/p/original/iiCY2QIGSnmtVkIdjkKAfwDs0KF.jpg,3482,8.34,"Follows the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado."
2192,Robotech,Animation Drama Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/f3SIr4To9Tuie4I9D2U41XsIbpC.jpg,280,8.561,"Robotech is an 85-episode adaptation of three different anime television series made between 1982-1984 in Japan; the adaptation was aired in 1985. Within the combined and edited story, Robotechnology refers to the scientific advances discovered in an alien starship that crashed on a South Pacific island. With this technology, Earth developed giant robotic machines or mecha to fight three successive extraterrestrial invasions."
2198,101 Dalmatians: The Series,Kids Animation Action & Adventure,https://image.tmdb.org/t/p/original/3XnznfCQvfAKDUnuQLaXtkb36hL.jpg,56,6.661,"After foiling Cruella DeVil's plot to make a fur coat with the puppies' skins, the Dearly Family (Roger and Anita Dearly, Nanny, Pongo, Perdita, their 15 birth puppies and 84 adopted puppies) move to a new farm home in the country. Join Pongo and Perdy's pups, brave Lucky, tubby Rolly and Cadpig the runt, together with their chicken friend Spot, as they defend their new home from Cruella DeVil (Anita's boss and now new neighbor), continually get in and out of trouble, sneak into Grutely, and have all sorts of crazy adventures around the farm. Also along for the fun is Tripod, Patch, Two-Tone, Wizzer, Dipstick, Mooch, and the rest of their barnyard friends."
2228,Pinky and the Brain,Animation Comedy Family Sci-Fi & Fantasy Kids,https://image.tmdb.org/t/p/original/Aj0UgPAjPgF0gtPSBLfQ3Bd77eG.jpg,618,7.722,"Pinky and Brain are genetically enhanced laboratory mice who reside in a cage in the Acme Labs research facility. Brain is self-centered and scheming; Pinky is good-natured but feebleminded. In each episode, Brain devises a new plan to take over the world, which ultimately ends in failure, usually due to Pinky's idiocy, the impossibility of Brain's plan, Brain's own arrogance, or just circumstances beyond their control."
2235,Goof Troop,Comedy Kids Animation,https://image.tmdb.org/t/p/original/vfUUKRmfKkxo7TOEOjWZ1xRHOH.jpg,114,6.513,"Goofy is a single father raising his son, Max in Spoonerville. As it happens, Goofy and Max end up moving in next door to Goofy's high school friend Pete and his family. Pete's son PJ and Max become best friends practically doing everything together."
2249,Freak Show,Animation Comedy,https://image.tmdb.org/t/p/original/pmlWYlX4jZvmTwzMdLQnEXeXUiT.jpg,2,9.0,"Freak Show is an animated television series on Comedy Central created by H. Jon Benjamin and David Cross.

The show chronicles a freak show, called the Freak Squad, which reluctantly moonlights as a group of second-rate superheroes employed by the US government.

The first and only season, which consisted of seven episodes, premiered on October 4, 2006, and ended on November 16, 2006. Cross and Benjamin were executive producers in addition to voicing various characters. Radical Axis handled all aspects of production, from initial audio records and character design to final delivery of the master. The series was released on DVD on June 12, 2012."
2264,The Care Bears,Kids Animation Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/cEfqYEzVlnBLnT36GJ3y8Jm5gAO.jpg,65,6.262,"The Care Bears live in a faraway place up in the clouds called Care-a-Lot. They travel around the world on Missions in Caring, whilst evil villains such as Professor Coldheart and Lord No Heart, try to thwart their plans."
2271,Fred and Barney Meet The Thing,Family Animation,https://image.tmdb.org/t/p/original/eDyeUNRBCIn2GeS4hIM0HT3xDBw.jpg,5,5.6,"Fred and Barney Meet The Thing is a 60-minute Saturday morning animated package show produced by Hanna-Barbera Productions from September 8, 1979 to December 1, 1979 on NBC. It contained the following segments:

⁕The New Fred and Barney Show

⁕The Thing

Despite the title, the two segments remained separate and did not crossover with one another. Fred, Barney and the Thing were only featured together during the show's opening title sequence and in brief bumpers between segments. The unusual combination of a Marvel superhero and The Flintstones was possible because, at this time, Marvel Comics owned the rights to several Hanna-Barbera franchises and were, in fact, publishing comic books based upon them; The Flintstones was one of these.

For the 1979-80 season, the series was expanded to ninety-minutes with the addition of The New Shmoo episodes and retitled Fred and Barney Meet the Shmoo."
2274,Home Movies,Animation Comedy Drama,https://image.tmdb.org/t/p/original/m3yC4oIdb6vMxgoghXGPbGQNxu7.jpg,72,7.188,"TV series about the life of Brendon Small, an eight-year-old visionary who, using his friends Jason and Melissa as actors, have managed to direct over a thousand homemade films. His parents are divorced, but it doesn't feel strange since so many other kids' parents are divorced. His friend Jason actually feels upset because his parents are still together. At school, he is taught soccer by his coach John McGuirk, or as he calls him, ""that weird Irish guy""."
2276,Jang Geum's Dream,Animation,https://image.tmdb.org/t/p/original/ocDqcmJ8GCpheurso5Jrk3U52V9.jpg,1,10.0,Story is about the girl Jang Geum who wants to be a cook. She gets accepted as a palace servant. Clever and cheerful Jang Geum quickly finds friends. But all to soon she encounters intrigue and corruption.
2277,Blake and Mortimer,Animation Mystery Action & Adventure,https://image.tmdb.org/t/p/original/5GuiOPho8ZyYpCBAFbTDw07OoK6.jpg,3,6.0,"Blake and Mortimer is an animated television series, based on the Blake and Mortimer comic book by Edgar Pierre Jacobs.

The series was directed by Stéphane Bernasconi, and produced by Ellipse, and shown in 1997.

The first nine stories were used in this series, as well as four brand new stories, devised by the creators: The Viking's Bequest, The Secret of Easter Island, The Alchemist's Will, and The Druid. New writers, mostly connected to the production company as writers, dialogists or translators, were asked to come up with original plotlines which used the characters of Jacobs' stories, respected the magical/scientific Universe, but rang interesting changes."
2278,Fatherhood,Animation Comedy,https://image.tmdb.org/t/p/original/mVWeZ3acy2x538kX9L40VPiJSry.jpg,2,1.0,"Fatherhood is an American animated television series revolving around the Bindlebeep family and various happenings, inspired by the book of the same name by Bill Cosby. This was Nick at Nite's first original animated series. It has aired on Nick at Nite and Nickelodeon. It was canceled in 2005."
2280,The Head,Comedy Animation,https://image.tmdb.org/t/p/original/9C2ybAXcndXlrwzRyHkeMvatOTa.jpg,16,7.8,"The Head began as an ongoing series that originally ran under the title MTV's Oddities, on MTV. It has begun airing on MTV2 in August 2009. It was released on DVD on December 15, 2009."
2284,Teenage Mutant Ninja Turtles,Action & Adventure Animation,https://image.tmdb.org/t/p/original/lmHTrAACwiNXWqqCey6UfCbbxzh.jpg,120,7.688,"Teenage Mutant Ninja Turtles is an American animated television series, mainly set in New York City. It first aired on February 8, 2003 and ended on February 28, 2009. The series marked the revival of the franchise as a Saturday morning cartoon on Fox's Fox Box programming block The TMNT 2003 TV series was produced by 4Kids Entertainment, and Mirage Studios, which each owned half of the rights to the show, and animated by Dong Woo Animation. Reruns ran on Cartoon Network's Miguzi block in 2004. The series migrated to The CW4Kids in its final season after 4Kids's contract with Fox ended. Nickelodeon now owns the rights to this and any future Turtles series."
2285,Tortellini Western,Animation,,0,0.0,"Tortellini Western is an animated film series on NickToons Network. It was produced by Animation Collective, and debuted in 2004. The title is a play on the term Spaghetti Western."
2286,The Real Ghostbusters,Action & Adventure Animation Comedy Mystery,https://image.tmdb.org/t/p/original/j1xlBYeyOQcH51xQc4gEFJK6o13.jpg,199,7.53,"The continuing adventures of paranormal investigators Dr. Peter Venkman, Dr. Egon Spengler, Dr. Ray Stantz, Winston Zeddemore, their secretary Janine Melnitz and their mascot ghost Slimer."
2304,Thomas & Friends,Animation Kids,https://image.tmdb.org/t/p/original/s8RtAklJqHo6iMtKz1FIVBm92R2.jpg,91,6.4,"Thomas & Friends is a British children's television series, which had its first broadcast on the ITV network on 4 September 1984. It is based on The Railway Series of books by the Reverend Wilbert Awdry and his son, Christopher Awdry. These books deal with the adventures of a group of anthropomorphised locomotives and road vehicles who live on the fictional Island of Sodor. The books were based on stories Wilbert told to entertain his son, Christopher during his recovery from measles. From Series one to four, many of the stories are based on events from Awdry's personal experience."
